,imdbid,Scenes_count,Num_turns,Average_score,Variance_score,Complexity_score,sentences,words
750,97757,2,0,0.49995,0.2499500025,87.52,1286,13418
751,1499658,122,21,-0.2191270491803278,0.4306247988585058,97.2,2544,21742
752,95716,100,14,-0.016444,0.459668455064,89.75,2898,14848
753,757361,64,14,-0.0889765625,0.6572223324194336,98.01,2684,17988
754,90022,143,22,-0.0497783216783216,0.4852089846349455,97.91,3093,15528
755,134084,66,9,-0.5404303030303031,0.3954737848393021,96.59,2229,18450
756,107808,244,46,0.0541340163934426,0.3972899676543603,97.8,3185,19218
757,87800,145,23,-0.2761475862068965,0.4508185424941736,96.99,2524,12886
758,120188,224,29,-0.2603214285714285,0.3341763154336735,97.09,2563,17876
759,118883,143,26,-0.1654818181818181,0.3874844463827082,89.85,3061,15116
760,892318,108,12,0.5387083333333333,0.2766004076157407,97.3,2815,18272
761,230838,126,19,0.180931746031746,0.492795545500126,97.6,2513,19858
762,448157,79,12,-0.4365253164556962,0.4461991654350265,98.72,3218,14438
763,85794,147,33,0.1313891156462584,0.4647252636910547,88.53,2999,25804
764,120685,282,35,-0.1409744680851063,0.2912025052346461,89.14,2498,13410
765,959337,99,9,0.3819444444444443,0.3533386547923681,96.99,2183,16544
766,1389072,208,22,0.3288153846153845,0.3602687532248521,87.92,2713,28876
767,4048272,104,17,0.2749192307692307,0.4091358717455621,89.14,3028,20542
768,2671706,60,11,-0.0350999999999999,0.5262798066666666,105.35,3859,43598
769,929632,147,9,0.7202204081632653,0.1783968500596973,96.79,2566,19726
770,31762,26,1,0.7306461538461538,0.1645752901775148,95.47,2480,28642
771,1478338,99,12,0.4841414141414142,0.4020920921232527,97.09,3463,29326
772,118604,51,11,-0.2804274509803922,0.603686829442522,97.8,3162,14670
773,2179116,127,22,0.0680834645669291,0.4403678416950834,98.51,2887,18234
774,120773,103,16,0.0893330097087378,0.5064009781336601,97.4,2738,24912
775,472181,114,24,0.167619298245614,0.5336167201538935,97.91,2595,17410
776,111282,174,34,-0.1101798850574712,0.4014797840206764,89.24,3049,9810
777,8722346,100,21,-0.0231599999999999,0.557260413,97.8,2568,17290
778,248667,196,35,0.074248469387755,0.4884272951507185,89.34,3544,25844
779,978759,154,19,-0.1180831168831169,0.3174854417928823,97.6,2352,13172
780,87469,174,29,-0.2224741379310344,0.3828458960552912,97.4,2372,13038
781,113749,50,10,-0.010928,0.619260399616,87.31,2452,25992
782,128886,229,29,-0.0423943231441048,0.3504649615834938,88.63,2878,21114
783,66921,48,9,-0.0036291666666666,0.6712767503993057,95.88,1702,19628
784,335119,76,12,0.3574921052631579,0.3768042262534626,97.8,2318,11114
785,286106,62,14,-0.2643064516129031,0.4853809602809573,88.74,2728,12340
786,657508,58,9,0.3460051724137931,0.510573428421522,96.18,2663,20996
787,1572315,37,6,-0.1411783783783783,0.5645949254784515,95.67,1121,9482
788,110475,104,24,0.1093163461538461,0.509016231752034,97.4,2686,18098
789,2582782,75,15,0.0272479999999999,0.5792227315626666,96.89,2557,19840
790,102798,82,14,-0.3169658536585366,0.5104225212730518,97.8,3779,18648
791,3471098,121,12,0.4116446280991735,0.3136949513967625,88.84,2451,20542
792,1179933,50,6,-0.387696,0.314373659984,97.8,2174,11574
793,37343,102,15,-0.0363049019607843,0.4421753177210688,94.96,2512,21454
794,112209,109,20,0.0823926605504587,0.4538962988452151,89.95,2625,13356
795,6241872,95,15,0.2252810526315789,0.4120674491146815,89.34,1438,8614
796,2652118,84,13,-0.042475,0.4926729478273809,98.51,1453,11118
797,2873282,204,37,0.0249583333333333,0.4728003061560457,86.3,2660,23094
798,2802144,239,41,0.0244644351464435,0.4447070173543881,88.74,3696,25190
799,151738,153,27,0.2749562091503268,0.4566208070366099,96.48,2906,20878
800,455944,100,14,-0.171003,0.414805782491,89.55,2335,10670
801,1327773,189,33,0.1718936507936508,0.5731633929755607,86.3,2404,21508
802,3104988,88,8,0.5932,0.2938937497727272,97.2,3046,25566
803,949731,107,21,-0.293522429906542,0.3410700183754039,97.2,1999,10658
804,245674,101,15,-0.2787821782178217,0.4898610513655524,97.7,2226,12900
805,242998,109,18,-0.110688990825688,0.5536158072182477,97.6,3125,14532
806,54135,191,26,0.1844602094240837,0.3296470257465529,89.04,2747,22016
807,115956,70,9,-0.2712899999999999,0.5667672417571428,97.4,3915,25972
808,397535,146,22,0.1672904109589041,0.4218472504559955,88.13,2336,18164
809,114558,73,18,-0.1969534246575342,0.6249790572827921,97.3,3915,25698
810,1748122,51,9,-0.2445921568627451,0.5121181426835834,89.45,2955,12684
811,118564,58,9,-0.4262051724137931,0.3948663129042806,97.5,2162,17558
812,160484,152,25,-0.1236532894736841,0.4231567628839162,89.04,2651,14886
813,91203,139,18,-0.1060071942446043,0.345692059660473,97.7,2292,14626
814,97179,173,19,-0.2562271676300578,0.2933159312272377,89.65,1697,8078
815,183649,34,6,-0.3691764705882353,0.3579764641522491,97.8,2204,21876
816,1174730,146,28,0.0744979452054794,0.419553676913586,96.79,2681,20158
817,120363,49,11,0.1444,0.5412904828571429,98.31,1847,11412
818,1032755,163,28,0.1602785276073619,0.4364662414407768,95.57,1948,22408
819,114898,14,0,-0.6122928571428571,0.3213264420918367,98.72,3161,11542
820,432283,47,10,-0.1724659574468085,0.5810670592666365,87.82,2277,11598
821,1285016,97,17,0.3431216494845361,0.3997585942735678,87.21,2787,32494
822,32029,8,1,0.48195,0.4514930874999999,98.31,659,3174
823,57115,184,40,-0.1525201086956522,0.4649067421499882,89.04,4681,24222
824,91167,40,8,0.5506425,0.49976746344375,88.23,3752,38044
825,5742374,168,25,-0.1084863095238095,0.2671489386816185,89.95,1321,3536
826,430308,178,28,-0.25075,0.4113837621629214,96.48,2239,20570
827,116629,234,38,-0.2306615384615384,0.3916622312557528,89.14,2811,16732
828,1586752,192,27,-0.1856354166666666,0.4561417673914931,97.4,1984,18530
829,5816682,142,20,0.1538845070422535,0.4491064184923626,88.63,2047,15514
830,3750872,59,7,0.5508491525423728,0.4561172187704683,88.43,2264,21276
831,48424,47,9,0.2769106382978724,0.5430348792485288,96.89,2457,15388
832,125664,127,21,0.0978291338582677,0.5688827997023992,89.24,3515,21898
833,52561,39,5,0.4742717948717948,0.3728399948454964,84.68,2934,46216
834,50105,86,9,0.4336825581395349,0.2970090058585722,96.18,1856,19302
835,208092,126,22,-0.0141412698412698,0.4690811279793398,96.38,2251,20734
836,319061,176,24,0.2588454545454545,0.3713813303202479,96.48,2838,19868
837,101889,112,28,0.1803294642857142,0.5898658820782845,89.24,2558,24332
838,104409,38,6,-0.0902999999999999,0.8049450826315789,98.31,2438,12022
839,455407,124,17,-0.399083064516129,0.3680757199551248,89.04,2573,9400
840,1084950,79,8,0.2971759493670886,0.4441530256240987,88.43,2199,17218
841,52357,140,21,-0.0768064285714285,0.4055541086015305,96.89,3201,22020
842,5503686,163,25,0.2276920245398772,0.3782372465008092,97.7,2387,15448
843,166276,113,20,0.0589681415929203,0.580548647303626,89.55,2608,15594
844,1392214,246,32,-0.2663455284552846,0.3262062596344768,95.98,2011,16628
845,1625346,96,16,0.43495625,0.3456908432942708,89.04,2650,18602
846,112572,75,12,0.4215693333333334,0.3935246394595555,97.7,2304,19166
847,360486,136,24,-0.297339705882353,0.4585998037175605,88.63,2671,12972
848,1979320,158,22,0.0884354430379746,0.4668380760855631,89.24,2245,16726
849,1226753,162,22,0.0175228395061728,0.3718810594166286,98.41,2428,11494
850,407887,177,30,-0.1346209039548022,0.4449154325008778,88.94,3634,27976
851,307901,81,14,0.2872518518518518,0.4239012123731138,98.01,2957,19548
852,49513,145,22,-0.1826310344827586,0.5389917680713436,98.01,3987,22556
853,93278,30,4,0.5659133333333333,0.3589375784888889,93.54,1360,21750
854,82869,199,26,-0.0689723618090452,0.2516065648140199,89.75,2839,14820
855,101510,77,15,0.1294597402597402,0.4753493782492832,98.51,2680,20920
856,87538,83,17,0.2430602409638554,0.4868330122746406,97.7,2568,12664
857,99740,46,10,-0.0313195652173913,0.672669113747637,98.11,2072,8376
858,83530,108,18,0.0280657407407407,0.414693198178155,88.63,2500,18856
859,120901,126,17,-0.1376261904761904,0.4566701019331066,88.63,2368,11306
860,790721,104,18,0.2882048076923077,0.4334940841115014,97.91,2417,17700
861,1411238,124,23,0.3110975806451613,0.4745030465264048,97.7,2774,19478
862,479884,38,7,-0.4629421052631579,0.4588558213850415,97.7,1945,11846
863,3281548,116,14,0.5257189655172415,0.3800965337782401,96.28,2399,25514
864,83866,227,31,0.0234872246696035,0.2946285618191697,97.7,2835,8942
865,5814060,38,7,-0.346878947368421,0.5858880621883658,87.82,2525,14348
866,3829266,197,35,-0.2825893401015228,0.419015412830529,98.01,3181,14244
867,976051,132,19,0.0644765151515151,0.4281132796757346,97.7,2110,12572
868,79945,153,26,0.0947516339869281,0.4316691159613823,70.9,2022,18910
869,5164214,160,24,0.324054375,0.3528028097308594,88.94,2472,17124
870,102057,54,10,0.178274074074074,0.4874879534019204,88.53,1557,10412
871,56592,46,10,-0.1471891304347826,0.5749835627079396,93.44,2303,30246
872,364569,103,17,-0.1329106796116504,0.4496061102742954,98.11,2450,9184
873,80180,41,7,-0.0148536585365853,0.5922489200475907,86.81,1815,11478
874,829459,70,7,0.07707,0.5373953478142858,88.74,3157,22526
875,113987,105,20,-0.3022542857142857,0.5950687181006803,87.82,4041,48212
876,1279935,67,18,0.1896,0.6095752835820897,96.79,2427,19730
877,817230,106,16,0.4662490566037736,0.3354069834425062,96.79,3037,21840
878,6141246,73,12,0.1609616438356164,0.558780705926065,87.11,1835,12678
879,309593,81,15,-0.3777481481481481,0.4609626002743484,97.5,2416,13996
880,115759,92,8,-0.4159945652173912,0.2915212770356805,96.79,2152,11996
881,107302,147,15,-0.0938156462585033,0.4216913509796844,97.3,2754,14612
882,453467,116,20,-0.1897,0.4610480262068965,96.79,2757,18754
883,94631,112,22,-0.1376071428571428,0.4876435120918367,88.33,2369,15246
884,92699,112,15,0.5036839285714285,0.3429599367059949,87.62,2808,28768
885,211933,60,12,-0.0971266666666666,0.6092787592888887,86.6,1387,12592
886,1759761,156,29,-0.2685025641025641,0.4744517462754767,87.21,1971,21726
887,5881892,60,7,0.5542183333333334,0.3887703118305556,88.43,2321,16600
888,1615147,71,14,0.0660295774647887,0.5375816341955962,95.88,1934,18330
889,118158,106,20,0.1555698113207547,0.53355106248487,97.09,3379,21440
890,443274,73,11,-0.4419616438356165,0.3544864604466128,96.79,1822,13942
891,54331,50,9,0.000556,0.665764725664,84.88,3441,40578
892,1489887,65,11,0.3799553846153846,0.5548689624710059,97.3,2273,21328
893,100201,122,18,0.3584959016393442,0.4663496685897608,97.91,3187,26370
894,54215,97,21,-0.1937257731958763,0.4761735963460515,88.53,2449,20392
895,435761,86,13,0.3035616279069767,0.4166390579461871,98.92,3707,16150
896,1440292,191,24,0.0959214659685863,0.3418297570784791,88.43,2135,17562
897,47443,97,19,-0.0896896907216494,0.4571257976256775,88.84,2572,17464
898,780504,169,20,0.0942834319526627,0.3095156342817128,97.3,1769,11616
899,80749,117,25,0.0091350427350427,0.4117462995412373,95.88,1733,10528
900,1313092,173,30,0.016471676300578,0.407735705613953,97.8,3110,19478
901,1396484,153,27,-0.2738078431372549,0.4278113965397924,97.8,3115,15334
902,104804,148,28,-0.0349824324324324,0.4826341667184076,86.91,1794,23426
903,86960,135,22,0.023337037037037,0.3716511572949245,96.08,2060,21672
904,5074352,138,17,0.0789985507246377,0.3437857768094938,87.82,2628,21058
905,787470,100,18,-0.286599,0.513479848299,97.2,2447,18196
906,371514,148,23,0.2534087837837838,0.377715120260683,97.6,3000,19654
907,338075,73,12,0.1408479452054794,0.4200343057834489,97.2,2378,15112
908,2057392,351,40,0.0352176638176638,0.3124552623090721,88.02,2663,18176
909,98084,502,62,-0.1122139442231075,0.312467513948985,97.2,3178,16110
910,116209,139,22,0.0497863309352518,0.5064824433383365,88.84,2467,17230
911,452702,45,3,-0.5496644444444444,0.2314576956246913,98.11,1885,9324
912,106697,91,12,-0.4317450549450549,0.3725537539041179,88.13,3129,18226
913,488120,110,20,-0.212370909090909,0.4361155095173553,88.23,2626,18306
914,36104,69,11,-0.0529449275362318,0.6290567453728209,87.11,2250,15114
915,87075,54,7,0.3263962962962963,0.448119650356653,97.4,1798,8548
916,1727388,122,17,0.3680516393442622,0.3142516888907552,98.31,2648,18060
917,1234548,158,32,-0.1336113924050632,0.4237035708828713,88.53,2381,18028
918,327137,93,17,-0.1284408602150537,0.4635195252121633,97.2,2453,15496
919,1862079,121,20,0.1598371900826446,0.4433664076251622,96.99,2202,16834
920,22958,55,5,0.3623618181818182,0.4450693765421487,87.92,2698,25148
921,3714720,115,11,0.2757373913043478,0.3976385428627598,98.31,2923,20690
922,80339,94,13,0.25555,0.3944834397340425,88.43,2150,17528
923,7286456,129,27,0.2093302325581395,0.4996311292410312,96.99,2592,17876
924,2891174,106,21,0.0735679245283018,0.5166935467070132,97.09,2319,20550
925,138524,45,6,0.390311111111111,0.485006619654321,89.04,2292,18780
926,68638,156,25,-0.0816480769230769,0.437934311727071,97.5,2252,10518
927,4882376,126,22,-0.1208023809523809,0.4992049000736961,88.33,2168,6258
928,120686,90,18,0.2058499999999999,0.6132138440555556,98.21,3875,27768
929,875034,75,5,0.5247759999999999,0.316871214624,88.63,1970,13774
930,110478,131,23,0.0690160305343511,0.4358852532544723,95.67,3038,28292
931,61512,83,15,-0.2065108433734939,0.4745170303643489,97.4,2481,17458
932,317640,61,11,0.1540098360655737,0.5042956556409568,88.23,2231,16154
933,239860,60,9,-0.1084349999999999,0.2760877956083334,89.34,565,2218
934,195714,103,18,-0.0339058252427184,0.5568043723932511,98.11,2267,12954
935,5113250,55,10,-0.1435963636363636,0.5290416290776859,97.7,2843,19036
936,93605,125,19,0.0358016,0.48615987135744,98.41,3663,8686
937,4209788,138,29,0.3062101449275363,0.4154091010565007,85.79,3153,47270
938,1540133,107,9,0.0473420560747663,0.4100456401939035,97.5,2547,22134
939,2024544,135,28,0.1178111111111111,0.5174912572839507,87.92,3005,23176
940,8531222,128,24,0.3557117187499999,0.4287875036907959,88.23,2170,18730
941,8772262,126,20,0.1262357142857142,0.5848134915022675,89.14,3850,21692
942,800080,187,26,-0.0779256684491978,0.3957745860790986,88.63,2476,17328
943,87065,161,35,-0.192147204968944,0.3766774985170325,97.2,2597,19022
944,465551,144,27,0.1661763888888889,0.4373944990258487,89.55,2328,16816
945,63462,98,17,0.1128,0.4885072983673469,89.45,2430,17218
946,790636,156,32,0.016726282051282,0.4203662296297666,88.23,2068,17586
947,1320253,98,14,-0.3474755102040816,0.3781900842982091,96.69,1991,13816
948,2091935,70,13,-0.2622285714285714,0.6540368831836735,95.88,2085,17474
949,49470,169,28,0.1803005917159763,0.3473098672777563,88.43,3440,22076
950,5353,206,26,-0.130002427184466,0.4923060299455651,88.74,3514,27562
951,144286,209,28,-0.0688550239234449,0.364576317785765,88.02,2966,45628
952,396269,110,13,0.3905927272727272,0.3598349601289257,89.14,2824,20858
953,80319,64,15,-0.1557328125,0.6386161928295899,89.04,1982,15972
954,115798,142,14,0.193819014084507,0.392346063511704,97.7,2909,21038
955,2226417,121,16,-0.3646900826446281,0.3407737458520593,97.8,2753,12974
956,1126591,114,16,0.2683061403508772,0.4067559151377347,96.89,3153,18114
957,117060,196,27,-0.0072923469387755,0.394005887237349,88.02,2055,17294
958,120382,180,29,0.0703661111111111,0.3113163899070987,87.82,2078,16016
959,56923,110,20,0.0209590909090909,0.4938176276900826,96.28,2879,24542
960,87182,266,36,-0.0773187969924812,0.3183814421278761,89.04,2243,16242
961,318155,151,24,0.0999324503311258,0.3812445149072409,88.94,2551,14362
962,44008,57,12,0.3506333333333333,0.5930720422222222,95.06,1953,19230
963,829482,115,22,-0.0575373913043478,0.6048503319062382,97.6,2886,21792
964,1196141,176,34,0.1235079545454545,0.4387336494821797,96.28,2233,15608
965,790686,119,23,-0.2352957983193277,0.461126759057976,88.63,2048,14432
966,1488555,78,14,0.2241987179487179,0.5998746401265616,87.72,2487,22636
967,80360,127,22,-0.0863448818897637,0.4922454631037263,85.28,2274,24716
968,993846,204,38,0.0824308823529411,0.4520387468403979,86.3,2761,32106
969,263488,39,4,-0.6001538461538461,0.3684950799211046,97.3,2862,13686
970,2194499,117,17,0.5174547008547008,0.39389675068303,96.48,2566,22508
971,2380307,72,11,0.2737222222222222,0.6036796820061728,97.6,2708,17952
972,404203,120,25,0.27543,0.4166148437666666,88.74,2710,19794
973,1568911,86,16,0.0300325581395348,0.5971943289399676,97.3,2807,16630
974,258153,99,15,0.3656181818181818,0.4553804370431589,87.82,2661,28344
975,95294,103,20,-0.0277757281553398,0.5640158468866057,89.34,2442,7618
976,100791,94,18,0.2652521276595745,0.3742349229210049,95.57,2264,18568
977,1265990,140,17,0.3672749999999999,0.405906548875,98.51,3241,11382
978,381061,156,25,-0.0118461538461538,0.4394653828698225,95.27,2503,18822
979,4225622,36,5,-0.1646611111111111,0.6603055907098765,97.2,1873,12734
980,77405,183,34,0.1670590163934426,0.4300823829651526,97.91,3238,22350
981,1386588,146,28,0.1116712328767123,0.4999684542409458,88.63,2846,24400
982,62512,101,8,0.6507475247524752,0.2204296415037741,97.09,3103,23184
983,6212478,192,30,0.1218875,0.5570025608854167,84.17,1999,30490
984,1464540,132,28,-0.1502583333333333,0.5581687151578283,98.11,2626,11274
985,234215,85,16,-0.3185058823529411,0.5126319064359862,89.75,2202,9264
986,243585,94,18,0.201668085106383,0.4532390940878226,98.31,2081,12720
987,814255,126,21,-0.1192126984126984,0.4797497668228773,89.65,3618,15754
988,8652728,170,20,0.15222,0.4747055993647059,97.09,2311,18214
989,119396,74,15,0.0398945945945946,0.6230777024032139,96.99,3558,33998
990,4555426,96,16,0.0100833333333333,0.5030696643055556,86.71,1691,18154
991,89175,86,10,-0.2812302325581395,0.4970234151325039,98.21,3105,13166
992,113277,237,42,-0.1987708860759493,0.3605122802916199,98.21,3628,20442
993,90655,125,17,-0.3029416,0.45029170354944,97.6,2310,13574
994,3385524,112,7,0.6617205357142858,0.2097944219889987,95.37,2009,23756
995,97388,154,24,-0.2990733766233766,0.3771055722132737,89.45,2121,10180
996,41959,17,3,0.3416411764705883,0.7057852871280277,98.21,3764,20512
997,89504,55,8,0.4245181818181818,0.4628080127603304,97.09,3017,30584
998,381849,95,16,-0.2541694736842105,0.4865867469628809,97.8,2476,14810
999,86617,128,20,0.1257390625,0.431551216911621,96.28,2161,16250
1000,455760,122,22,-0.1712672131147541,0.3599931030233808,97.09,2239,12764
1001,81568,66,18,-0.1579530303030303,0.6448527358241506,89.14,2960,26956
1002,243907,146,24,0.0914554794520548,0.38065486082614,97.4,2747,17150
1003,22835,85,16,0.1572435294117647,0.5462354422228374,87.42,2829,27800
1004,274558,104,23,0.2444788461538461,0.4362759407063609,98.31,2453,14398
1005,99653,76,12,-0.2588736842105263,0.6041301082548477,98.82,3616,17400
1006,1263670,146,15,-0.6180780821917808,0.2585459448620754,96.99,2682,20272
1007,142192,149,27,-0.1338624161073825,0.4505400532183234,97.2,2180,14058
1008,110074,95,15,0.4514705263157894,0.448736641868144,87.21,2390,21646
1009,1431045,101,20,-0.2058653465346534,0.568571711175375,89.34,3011,15818
1010,210742,30,4,0.5334766666666666,0.3983619904555555,87.31,1910,18494
1011,450232,111,16,-0.2425036036036036,0.4279621320590862,97.91,2993,15662
1012,43456,132,23,0.0613848484848484,0.4446898849219467,78.45,2164,18314
1013,4779682,190,31,0.2479847368421053,0.3690377998196676,87.82,2371,15680
1014,97958,319,36,0.0727141065830721,0.282720371744578,96.79,2914,17552
1015,120770,104,23,0.237414423076923,0.4478038406573594,97.4,2668,22594
1016,119567,68,12,-0.3717161764705882,0.4665847801794982,87.72,2786,14438
1017,120004,115,18,-0.2359286956521739,0.5159378945678639,89.55,3520,17442
1018,120647,47,6,0.3002382978723404,0.5604256227885921,87.52,3288,26140
1019,241303,133,20,0.2058721804511278,0.4742905980982532,89.24,2455,17530
1020,1188729,64,7,-0.5903375,0.3367134392187499,97.91,2714,15434
1021,92106,48,9,-0.3237833333333333,0.4668765380555555,88.94,1574,10418
1022,113677,60,8,0.2361,0.5534304226666666,98.31,2292,17050
1023,1196956,106,14,0.4629594339622641,0.3750000761845852,88.84,1916,16936
1024,4550098,95,13,-0.0627547368421052,0.4765621134249308,97.7,2653,18152
1025,289879,152,23,-0.2175223684210526,0.4612254205522852,97.2,2588,17138
1026,309698,134,17,-0.4061358208955223,0.2954343130452216,97.8,2366,17206
1027,242653,246,41,-0.0747723577235772,0.3676647063090753,97.8,2465,15764
1028,1219289,163,21,0.1124730061349693,0.4340818921547668,88.63,2637,18608
1029,1502407,87,14,-0.1589827586206896,0.5650088448751487,97.2,2515,13316
1030,177023,47,9,0.1789021276595744,0.3550084282933454,97.7,613,4000
1031,7653254,78,15,0.3545435897435897,0.4401672991255754,86.81,3018,36236
1032,61811,48,9,-0.14648125,0.5426730861067709,93.95,1534,18032
1033,8544498,196,35,-0.0913642857142857,0.4086223139285714,98.01,2412,12534
1034,475290,64,8,0.384871875,0.3904327704589844,87.42,2275,19732
1035,1259528,164,25,-0.2704018292682927,0.3895985683503123,88.94,3813,18090
1036,1343092,125,21,0.2350688,0.4862197114265598,96.99,2260,20484
1037,108065,237,33,0.1633434599156118,0.3325041310648222,96.38,2814,20754
1038,2771200,135,28,0.2665074074074073,0.4911672917969822,96.38,2436,16002
1039,831374,116,20,-0.2882646551724138,0.4639853162507432,96.59,2694,21544
1040,1616195,175,34,0.0786622857142857,0.4904924271490611,87.82,2726,24742
1041,372588,50,8,-0.3250079999999999,0.4709687559359999,94.25,1000,12518
1042,493464,92,13,-0.4047641304347826,0.4198889518655482,96.48,1967,14468
1043,1677720,161,34,0.1917503105590062,0.5164000177794067,88.74,2483,18628
1044,113189,45,9,-0.2120044444444444,0.6234642497580247,72.76,1247,21272
1045,381681,15,1,0.7696,0.1721996666666667,85.18,1234,19666
1046,467197,62,10,-0.3554516129032258,0.3895774957232051,96.59,2110,10916
1047,163025,120,20,0.1663308333333333,0.4396156991326388,89.14,2008,10046
1048,2404425,163,19,0.4572466257668711,0.3618405577033385,87.72,2908,28388
1049,1385826,189,24,0.0864973544973544,0.3533665583527896,88.23,2718,21004
1050,40613,61,7,0.3672213114754099,0.4269890859392636,87.11,2340,24940
1051,2402927,149,26,0.3656127516778524,0.3732916318508176,97.91,2845,18846
1052,1446714,97,17,-0.2354855670103093,0.4858414303071527,90.05,3490,11252
1053,1502404,75,9,-0.3815693333333333,0.4114442594595555,98.11,2498,10836
1054,250494,129,20,0.254531007751938,0.4659831528369689,87.92,2593,19758
1055,244244,181,24,0.0500055248618784,0.3152187024004151,88.23,2197,14186
1056,453556,91,21,-0.0287406593406593,0.5541870358193455,88.74,2853,13866
1057,405422,81,16,0.4126185185185185,0.4665179696570644,97.8,2529,21896
1058,1334260,154,21,0.0498597402597402,0.3523327304570753,88.33,2124,15502
1059,307879,95,20,0.2507526315789473,0.4928777795457062,96.99,2670,24932
1060,139809,47,7,0.2056553191489361,0.4963522228972385,98.72,963,8110
1061,259324,116,15,-0.4971025862068964,0.3847421230105529,96.89,2787,13058
1062,86510,105,16,-0.2906742857142857,0.5482877032435374,88.74,2513,16676
1063,1003594,68,11,0.4774367647058823,0.4956221626189446,97.2,2869,25142
1064,5962210,86,11,0.3097930232558139,0.5113125992536507,97.4,2878,21010
1065,59742,88,5,0.2616306818181818,0.1981202564449896,97.5,811,7778
1066,74285,86,11,-0.0610860465116279,0.5095887581773931,98.11,2233,12300
1067,118771,102,12,-0.3296833333333333,0.2925020370751633,98.01,2757,11858
1068,372784,324,48,-0.0869197530864197,0.3133866847950007,89.14,2939,17130
1069,120586,142,21,-0.2917401408450704,0.3733784312760365,98.11,2543,16768
1070,838221,59,12,0.0216033898305084,0.5483466423613904,89.34,2925,12188
1071,3152624,89,10,0.4770033707865168,0.410344077404368,97.8,3013,27870
1072,288477,142,22,-0.2022225352112676,0.3675136306189248,89.14,2491,13984
1073,171363,107,18,-0.1729514018691589,0.5135182638064458,97.3,3391,16214
1074,3682448,49,12,0.2340755102040816,0.5594734189920867,87.92,2351,22610
1075,191391,38,5,-0.2996578947368421,0.4852720398060943,87.42,1191,13256
1076,816692,171,35,0.0300467836257309,0.4515366796826374,88.74,3887,23266
1077,86122,98,10,0.3812969387755102,0.3224820168273636,87.31,1854,15906
1078,278504,129,20,-0.1048790697674418,0.4529436450658013,98.31,4235,14248
1079,121765,127,17,0.2373503937007874,0.4697915832872467,88.63,2934,27790
1080,257298,82,13,0.4177231707317073,0.4722940327558002,88.13,2844,23760
1081,407362,227,32,0.0417933920704845,0.4581176911898155,88.84,2359,25748
1082,178047,23,5,0.3108565217391305,0.3945592607183364,97.09,445,2046
1083,61418,124,22,-0.0188,0.5513717741935484,95.88,3087,20186
1084,3612008,97,18,-0.130861855670103,0.4696810769986183,87.42,1410,17394
1085,3416744,92,12,0.3966336956521739,0.3612990294080813,87.11,1858,20998
1086,857265,107,11,0.2347747663551401,0.3294197908585902,98.72,2320,16592
1087,120603,159,24,0.3656566037735849,0.516962212267711,97.8,3226,29146
1088,212277,52,11,-0.1763153846153846,0.6047433932248519,88.13,2495,24678
1089,371746,156,32,-0.0588038461538461,0.4394848815236686,88.13,2688,19416
1090,1482459,85,12,0.26502,0.5002313340705883,97.7,2501,13522
1091,4916630,191,34,0.0315460732984293,0.4477290318039527,93.95,2534,31596
1092,1013743,93,15,0.1118473118279569,0.4756344773314834,97.2,2358,18524
1093,359950,138,21,0.3339507246376811,0.3734678320646923,88.74,2934,21260
1094,119094,138,24,-0.3044833333333333,0.3892909537077295,89.04,2429,15106
1095,115571,245,34,0.0358106122448979,0.2674396384996251,89.04,2494,17148
1096,128445,60,12,0.4380116666666666,0.4798540586972222,98.01,2927,16664
1097,332452,227,37,-0.1932511013215859,0.3844590029393157,97.91,3759,18872
1098,119174,19,5,-0.1458052631578947,0.7305398994459833,87.52,2375,17684
1099,1441395,85,16,-0.1002258823529411,0.5280744282712804,89.45,2233,7180
1100,1453405,87,15,0.1714344827586207,0.665202941339675,89.24,3001,18688
1101,2401878,26,2,0.650423076923077,0.2731715863905326,98.31,1873,15340
1102,107362,58,11,-0.4223051724137932,0.4564554625594531,97.2,2222,17482
1103,110097,97,13,0.4795463917525773,0.4257592771261558,96.99,2525,25154
1104,113627,105,19,0.1342504761904762,0.4571900005950113,96.99,2008,14644
1105,103776,217,48,-0.1279202764976958,0.4612087103722737,89.24,2925,15730
1106,75005,126,17,-0.1623301587301587,0.3680701586142605,89.55,1876,13068
1107,261392,94,17,-0.0389042553191489,0.6159792887052966,87.62,2593,25254
1108,316654,120,22,0.0505025,0.45063663474375,89.14,3446,16164
1109,80120,102,16,-0.0352676470588235,0.4985510666983853,98.21,2991,16754
1110,476964,193,30,-0.1346031088082901,0.3906361948089881,97.2,2647,16784
1111,8579674,53,7,-0.4446943396226415,0.3961119250622998,97.91,3015,11306
1112,1187043,130,19,0.223156923076923,0.5625344458366863,84.68,6931,95374
1113,485947,288,44,0.0204670138888888,0.3432618167244164,89.45,3651,16738
1114,454876,123,15,-0.0264390243902439,0.4196426401031132,87.11,1672,11720
1115,120655,40,5,-0.259165,0.688483530275,87.21,3334,40890
1116,2431286,130,31,0.07633,0.5224044524076924,87.21,2234,22210
1117,118531,152,23,-0.1321296052631579,0.3691217077419494,96.99,2821,20584
1118,329028,123,18,0.2984146341463414,0.4335790238508824,97.7,2500,18748
1119,305206,103,20,-0.1106184466019417,0.5310556382034122,88.23,2059,17172
1120,328107,165,22,0.107170303030303,0.4442152289968779,98.31,3498,17472
1121,460890,92,13,0.2909380434782608,0.4583281023570416,89.34,2494,16482
